Country,Code,Indicator,IndicatorCode,Year,Value
"Micronesia, Fed. Sts.",FSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Gabon,GAB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,37.6559845565408
United Kingdom,GBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.702613628617801
Georgia,GEO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.211937839019378
Ghana,GHA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.471820596091173
Guinea,GIN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
"Gambia, The",GMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Guinea-Bissau,GNB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Equatorial Guinea,GNQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,54.6396476038691
Greece,GRC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.008635929175155
Grenada,GRD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Greenland,GRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Guatemala,GTM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.09203095784024
Guam,GUM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Guyana,GUY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
High income,HIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.19920315789326
"Hong Kong SAR, China",HKG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Honduras,HND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Heavily indebted poor countries (HIPC),HPC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,5.30037625170882
Croatia,HRV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.394746956041643
Haiti,HTI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Hungary,HUN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.197063081001691
IBRD only,IBD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,6.02812485304659
IDA & IBRD total,IBT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,6.12610975601227
IDA total,IDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,7.20061461667805
IDA blend,IDB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,10.2169018031968
Indonesia,IDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,4.65206535443691
IDA only,IDX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,4.73296344912815
India,IND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.39007319928768
Ireland,IRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
"Iran, Islamic Rep.",IRN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,31.9680128704891
Iraq,IRQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,64.6775931638505
Iceland,ISL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Israel,ISR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0019376727728566
Italy,ITA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0787118315628181
Jamaica,JAM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Jordan,JOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0028042844608971
Japan,JPN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0022017762547689
Kazakhstan,KAZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,21.2273721858469
Kenya,KEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Kyrgyz Republic,KGZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.903474021328927
Cambodia,KHM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Kiribati,KIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
St. Kitts and Nevis,KNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
"Korea, Rep.",KOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.001460755745385
Kuwait,KWT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,52.4765110967502
Latin America & Caribbean (excluding high income),LAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,3.99393993996977
Lao PDR,LAO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Lebanon,LBN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Liberia,LBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Libya,LBY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,66.6847409836936
St. Lucia,LCA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Latin America & Caribbean,LCN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,5.0702983601659
Least developed countries: UN classification,LDC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,10.0584724452321
Low income,LIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,4.6177348612787
Sri Lanka,LKA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Lower middle income,LMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,8.09597772476546
Low & middle income,LMY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,6.08675199070402
Lesotho,LSO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Late-demographic dividend,LTE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,5.70320430008711
Lithuania,LTU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.156060935123233
Luxembourg,LUX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Latvia,LVA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
"Macao SAR, China",MAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Morocco,MAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0064042271047253
Moldova,MDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0298962297114077
Madagascar,MDG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Maldives,MDV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Middle East & North Africa,MEA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,30.0853998720987
Mexico,MEX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,5.53256944095454
Middle income,MIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,6.04540414264405
North Macedonia,MKD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Mali,MLI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Malta,MLT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Myanmar,MMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0157184836541537
Middle East & North Africa (excluding high income),MNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,25.064788964298
Montenegro,MNE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Mongolia,MNG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.510256889232251
Northern Mariana Islands,MNP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Mozambique,MOZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.087579010112164
Mauritania,MRT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,12.271840359433
Mauritius,MUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Malawi,MWI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Malaysia,MYS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,7.16436787882149
North America,NAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.409359743597454
Namibia,NAM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
New Caledonia,NCL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Niger,NER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Nigeria,NGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,16.1497999280319
Nicaragua,NIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Netherlands,NLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0460551518578698
Norway,NOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,9.23136932509346
Nepal,NPL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
New Zealand,NZL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.25749866660734
OECD members,OED,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.484091051093139
Oman,OMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,41.8457927643247
Other small states,OSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,17.6580528807482
Pakistan,PAK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.906084118047786
Panama,PAN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Peru,PER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.41106308750269
Philippines,PHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.329693058982333
Papua New Guinea,PNG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,9.79801048310587
Poland,POL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0557079824590571
Pre-demographic dividend,PRE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,19.5911619006083
Puerto Rico,PRI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Portugal,PRT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Paraguay,PRY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
West Bank and Gaza,PSE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Pacific island small states,PSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Post-demographic dividend,PST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.348623827637739
Qatar,QAT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,34.5257064471769
Romania,ROU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.01398328935324
Russian Federation,RUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,12.478104249464
Rwanda,RWA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
South Asia,SAS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.203190360342
Saudi Arabia,SAU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,51.2529368931296
Sudan,SDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,13.4271947060892
Senegal,SEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Singapore,SGP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Solomon Islands,SLB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Sierra Leone,SLE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
El Salvador,SLV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Serbia,SRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.518352077101068
Sub-Saharan Africa (excluding high income),SSA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,9.11991499460807
Sub-Saharan Africa,SSF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,9.11022702643138
Small states,SST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,14.6495152526742
Sao Tome and Principe,STP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Suriname,SUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,8.073511320683
Slovak Republic,SVK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.010254289215948
Slovenia,SVN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0001624139871297
Sweden,SWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Eswatini,SWZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Seychelles,SYC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Syrian Arab Republic,SYR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,5.57104355315585
Turks and Caicos Islands,TCA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Chad,TCD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,34.1698987151944
East Asia & Pacific (IDA & IBRD countries),TEA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,2.72999430734435
Europe & Central Asia (IDA & IBRD countries),TEC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,6.36736817397413
Togo,TGO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Thailand,THA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.55392406885133
Tajikistan,TJK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.217501870252297
Turkmenistan,TKM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,25.2717350800368
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,5.30396105799042
Middle East & North Africa (IDA & IBRD countries),TMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,25.2089774046258
Tonga,TON,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
South Asia (IDA & IBRD),TSA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,1.203190360342
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,9.11022702643138
Trinidad and Tobago,TTO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,12.5277719145396
Tunisia,TUN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,4.69426863405611
Turkiye,TUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0970680223309677
Tuvalu,TUV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Tanzania,TZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Uganda,UGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Ukraine,UKR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.765121686992051
Upper middle income,UMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,5.2887328375524
Uruguay,URY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
United States,USA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.299944711896616
Uzbekistan,UZB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,8.42639574117257
St. Vincent and the Grenadines,VCT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
"Venezuela, RB",VEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,29.4262065215891
Virgin Islands (U.S.),VIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Vietnam,VNM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,8.97639085380208
Vanuatu,VUT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
World,WLD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,2.39646862236205
Samoa,WSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
"Yemen, Rep.",YEM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,41.5225717250662
South Africa,ZAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.109770508686655
Zambia,ZMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Zimbabwe,ZWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2005,0.0
Aruba,ABW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Africa Eastern and Southern,AFE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,6.04651120758873
Afghanistan,AFG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0146988999912581
Africa Western and Central,AFW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,12.9593835588376
Angola,AGO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,45.7808492125907
Albania,ALB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.839438715710261
Arab World,ARB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,29.3193647019843
United Arab Emirates,ARE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,22.8583310793082
Argentina,ARG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,3.91684715442337
Armenia,ARM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
American Samoa,ASM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Antigua and Barbuda,ATG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Australia,AUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.928467966021898
Austria,AUT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0601151491161966
Azerbaijan,AZE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,36.4122961064055
Burundi,BDI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Belgium,BEL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Benin,BEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Burkina Faso,BFA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Bangladesh,BGD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.150246637183845
Bulgaria,BGR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0314440973224535
Bahrain,BHR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,19.0594722513698
"Bahamas, The",BHS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Bosnia and Herzegovina,BIH,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Belarus,BLR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.0855083882161
Belize,BLZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,3.9207143298256
Bermuda,BMU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Bolivia,BOL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,6.22994220261908
Brazil,BRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,2.07508289521995
Barbados,BRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.355577638296038
Brunei Darussalam,BRN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,21.6051951155933
Bhutan,BTN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Botswana,BWA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Central African Republic,CAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Canada,CAN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.58539579562367
Central Europe and the Baltics,CEB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.170658001217478
Switzerland,CHE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Chile,CHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0243592290338748
China,CHN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.86308530227306
Cote d'Ivoire,CIV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,3.02981889420865
Cameroon,CMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,6.24566999340572
"Congo, Dem. Rep.",COD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,2.3885320856901
"Congo, Rep.",COG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,46.0650120281661
Colombia,COL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,4.28476749862558
Comoros,COM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Cabo Verde,CPV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Costa Rica,CRI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Caribbean small states,CSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,3.76127584598544
Cuba,CUB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.43325437105477
Cayman Islands,CYM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Cyprus,CYP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Czechia,CZE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0365029638343288
Germany,DEU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0277069696131841
Djibouti,DJI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Dominica,DMA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Denmark,DNK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.36245728979081
Dominican Republic,DOM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Algeria,DZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,28.675677489945
East Asia & Pacific (excluding high income),EAP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,2.23181054407103
Early-demographic dividend,EAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,8.57223735239777
East Asia & Pacific,EAS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.948787199068242
Europe & Central Asia (excluding high income),ECA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,7.01707332318958
Europe & Central Asia,ECS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.12571529461011
Ecuador,ECU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,16.6526143645462
"Egypt, Arab Rep.",EGY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,10.6040837807642
Euro area,EMU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0302703520176226
Eritrea,ERI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Spain,ESP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0026101335700092
Estonia,EST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.33343685601007
Ethiopia,ETH,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
European Union,EUU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0698509312696562
Fragile and conflict affected situations,FCS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,17.0130391528925
Finland,FIN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Fiji,FJI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
France,FRA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0104120456547813
Faroe Islands,FRO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
"Micronesia, Fed. Sts.",FSM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Gabon,GAB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,35.5719888347946
United Kingdom,GBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.672535327043496
Georgia,GEO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.156470628549368
Ghana,GHA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.43604188307307
Guinea,GIN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
"Gambia, The",GMB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Guinea-Bissau,GNB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Equatorial Guinea,GNQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,47.6724776312291
Greece,GRC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0054734784262088
Grenada,GRD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Greenland,GRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Guatemala,GTM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.783150926862048
Guam,GUM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Guyana,GUY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
High income,HIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.14730582847921
"Hong Kong SAR, China",HKG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Honduras,HND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Heavily indebted poor countries (HIPC),HPC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,4.88314127399151
Croatia,HRV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.362920417415274
Haiti,HTI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
Hungary,HUN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.162798949174841
IBRD only,IBD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,5.18380632151997
IDA & IBRD total,IBT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,5.27896412203324
IDA total,IDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,6.38658582138187
IDA blend,IDB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,9.11265658546639
Indonesia,IDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,3.90319575913161
IDA only,IDX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,4.21499014592756
India,IND,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,1.18266406322756
Ireland,IRL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,0.0
"Iran, Islamic Rep.",IRN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2006,25.3266194626167
